media_id,url,name,pub_country,pub_state,primary_language,subject_country,media_type,public_notes,is_monitored,editor_notes
28136,"http://www.hannity.com/","The Sean Hannity Show",,,"en","United States",,,False,
28137,"http://www.michaelsavage.wnd.com/","Michael Savage",,,"en","United States",,,False,
28139,"http://www.lauraingraham.com/","Laura's Official Home On The Web",,,"en","United States",,,False,
28246,"http://www.poughkeepsiejournal.com/","The Poughkeepsie Journal | Poughkeepsie news, community, entertainment, yellow pages and classifieds. Serving Poughkeepsie, New ","USA","US-NY","en","United States","print_native",,False,
28661,"http://www.lewrockwell.com","lewrockwell.com",,,,,,,False,
28771,"http://www.today.com#spider","today.com",,,,,,,False,
29100,"http://watchdog.org#spider","watchdog.org","USA",,"en","United States",,,False,
29135,"http://www.surveyusa.com#spider","surveyusa.com",,,,,,,False,
29266,"http://www.usdebtclock.org#spider","usdebtclock.org",,,,,,,False,
29279,"https://www.sodahead.com#spider","sodahead.com",,,,,,,False,
29362,"http://freedomoutpost.com#spider","freedomoutpost.com",,,,,,,False,
29363,"http://beforeitsnews.com#spider","beforeitsnews.com",,,"en","United States",,,False,
29541,"http://registertovote.ca.gov#spider","registertovote.ca.gov",,,,,,,False,
29786,"http://shoebat.com#spider","shoebat.com",,,"en","none",,,False,
30252,"http://www.campusreform.org#spider","campusreform.org",,,,,,,False,
30513,"http://www.blacklistednews.com#spider","blacklistednews.com",,,,,,,False,
31827,"http://sgtreport.com#spider","sgtreport.com",,,,,,,False,
33558,"http://www.drudgereport.com#spider","Drudge Report",,,,,,,False,
34373,"https://twibbon.com#spider","twibbon.com",,,,,,,False,
35065,"http://www.cis.org#spider","cis.org",,,,,,,False,
35239,"http://www.eventbrite.com#spider","eventbrite.com","USA",,,,,,False,
35448,"http://www.ontheissues.org#spider","ontheissues.org",,,,,,,False,
39872,"http://www.hindustantimes.com/","HindustanTimes","IND","IN-DL","en","Republic of India","print_native",,False,
41108,"http://www.state.gov/","State.gov",,,"en","United States",,,False,
53041,"http://www.davidicke.com/#spider","davidicke.com",,,,,,,False,
53075,"http://intellihub.com/#spider","intellihub.com",,,,,,,False,
53183,"https://www.rebelmouse.com/#spider","rebelmouse.com",,,,,,,False,
53433,"http://www.westernfreepress.com/#spider","westernfreepress.com",,,"en","United States",,,False,
53601,"http://bredred.com/#spider","bredred.com",,,"en","United States",,,False,
57088,"http://wardiary.wikileaks.org/","Wikileaks",,,"en","Republic of Iraq",,,False,
61164,"http://en-gb.facebook.com/","Facebook",,,"en","United States",,,False,
66126,"http://dailyexpress.co.uk/","dailyexpress.co.uk",,,"en","United Kingdom of Great Britain and Northern Ireland",,,False,
67213,"http://clashdaily.com/#spider","clashdaily.com",,,"en","United States",,,False,
67506,"http://en.ria.ru/#spider","en.ria.ru","RUS",,"en","none","other",,False,
67560,"http://antiwar.com/#spider","antiwar.com","USA",,"en","none","digital_native",,False,
67797,"http://www.barenakedislam.com/#spider","barenakedislam.com",,,,,,,False,
67831,"http://www.tedcruz.org/#spider","tedcruz.org",,,,,,,False,
67873,"http://www.eutimes.net/#spider","eutimes.net",,,,,,,False,
67903,"http://overpasses.org/#spider","overpasses.org",,,"en","United States",,,False,
68225,"http://boston.cbslocal.com/#spider","boston.cbslocal.com","USA","US-MA","en",,"video_broadcast",,True,
68272,"http://www.cruz.senate.gov/#spider","cruz.senate.gov",,,,,,,False,
68352,"http://yellowhammernews.com/#spider","yellowhammernews.com","USA","US-AL","en",,"digital_native",,False,
68545,"http://www.gingrichproductions.com/#spider","gingrichproductions.com",,,,,,,False,
68578,"http://archive.is/#spider","archive.is",,,"en","United States",,,False,
68764,"http://libertyunyielding.com/#spider","libertyunyielding.com",,,,,,,False,
68856,"http://www.redflagnews.com/#spider","redflagnews.com",,,,,,,False,
69028,"http://rare.us/#spider","rare.us",,,,,,,False,
69123,"http://dcclothesline.com/#spider","dcclothesline.com",,,,,,,False,
69175,"http://www.nowtheendbegins.com/#spider","nowtheendbegins.com",,,,,,,False,
69353,"http://www.bizpacreview.com/#spider","BizPacReview",,,,,,,False,
69391,"http://politicaloutcast.com/#spider","politicaloutcast.com",,,"en","United States",,,False,
69473,"http://www.chicksontheright.com/#spider","chicksontheright.com",,,,,,,False,
69555,"http://www.valuewalk.com/#spider","valuewalk.com",,,,,,,False,
69591,"http://conservativefiringline.com/#spider","conservativefiringline.com",,,,,,,False,
69774,"http://vault.fbi.gov/#spider","vault.fbi.gov",,,,,,,False,
70042,"http://www.gofundme.com/#spider","gofundme.com",,,"en","United States",,,False,
70529,"http://aclj.org/#spider","aclj.org",,,,,,,False,
70626,"http://www.informationliberation.com/#spider","informationliberation.com",,,,,,,False,
70819,"http://www.spreadshirt.com/#spider","spreadshirt.com",,,,,,,False,
71531,"http://www.thepostemail.com/#spider","thepostemail.com",,,,,,,False,
71665,"http://themuslimissue.wordpress.com/#spider","themuslimissue.wordpress.com",,,,,,,False,
71782,"http://govtslaves.info/#spider","govtslaves.info",,,,,,,False,
71864,"http://www.whatdoesitmean.com/#spider","whatdoesitmean.com",,,,,,,False,
72312,"http://www.designntrend.com/#spider","designntrend.com",,,,,,,False,
72343,"http://joemiller.us/#spider","joemiller.us",,,,,,,False,
72397,"http://minutemennews.com/#spider","minutemennews.com",,,,,,,False,
72555,"http://polling.reuters.com/#spider","polling.reuters.com",,,,,,,False,
72630,"http://www.teapartytribune.com/#spider","teapartytribune.com",,,,,,,False,
72897,"http://newsninja2012.com/#spider","newsninja2012.com",,,"en","United States",,,False,
72925,"http://www.thedailysheeple.com/#spider","thedailysheeple.com",,,,,,,False,
73111,"http://redstatements.co/#spider","redstatements.co",,,,,,,False,
73407,"http://www.mrctv.org/#spider","mrctv.org",,,,,,,False,
73521,"http://dailyrushbo.com/#spider","dailyrushbo.com",,,"en","United States",,,False,
73852,"http://conservativeintel.com/#spider","conservativeintel.com",,,,,,,False,
74147,"http://www.sunherald.com/#spider","sunherald.com","USA","US-MS","en",,"print_native",,False,
74440,"http://puzo1.blogspot.com/#spider","puzo1.blogspot.com",,,,,,,False,
75319,"http://www.cuttingedge.org/#spider","cuttingedge.org",,,,,,,False,
75879,"http://teapartyorg.ning.com/#spider","teapartyorg.ning.com",,,,,,,False,
76561,"http://www.worldnetdaily.com/#spider","WorldNetDaily",,,"en","United States",,,False,
76741,"http://www.hugedomains.com/#spider","hugedomains.com",,,,,,,False,
79252,"http://whotv.com/#spider","whotv.com","USA","US-IA","en",,"video_broadcast",,False,
80306,"http://www.myflorida.com/#spider","myflorida.com",,,,,,,False,
81299,"http://www.conservativehq.com/#spider","conservativehq.com",,,,,,,False,
82551,"http://www.christiannewswire.com/#spider","christiannewswire.com",,,,,,,False,
83280,"http://www.lifenews.com/","LifeNews",,,"en","United States",,,False,
84811,"http://m.freedomworks.org/#spider","m.freedomworks.org",,,,,,,False,
84844,"http://pagesix.com/#spider","Page Six",,,,,,,False,
85577,"http://creepingsharia.wordpress.com/#spider","creepingsharia.wordpress.com",,,,,,,False,
86138,"http://wearechange.org/#spider","wearechange.org",,,,,,,False,
86426,"http://www.libertynews.com/#spider","libertynews.com",,,,,,,False,
86458,"http://reagancoalition.com/#spider","reagancoalition.com",,,"en","United States",,,False,
88393,"http://www.nationalenquirer.com/#spider","National Enquirer",,,"en","United States",,,False,
89505,"http://counterjihadreport.com/#spider","counterjihadreport.com",,,,,,,False,
89515,"http://fox59.com/#spider","fox59.com","USA","US-IN","en",,"video_broadcast",,False,
89791,"http://www.birtherreport.com/#spider","birtherreport.com",,,,,,,False,
89978,"http://fellowshipoftheminds.com/#spider","fellowshipoftheminds.com",,,"en","United States",,,False,
90724,"http://teespring.com/#spider","teespring.com",,,,,,,False,
91005,"http://www.charismanews.com/#spider","charismanews.com",,,,,,,False,
91183,"http://soshable.com/#spider","soshable.com",,,,,,,False,
93305,"http://moralmatters.org/#spider","moralmatters.org",,,,,,,False,
93989,"http://gravismarketing.com/#spider","gravismarketing.com",,,,,,,False,
94420,"http://stevedeace.com/#spider","stevedeace.com",,,,,,,False,
96013,"http://educationviews.org/#spider","educationviews.org",,,,,,,False,
97792,"http://www.mrconservative.com/#spider","mrconservative.com",,,"en","United States",,,False,
98050,"http://www.mofopolitics.com/#spider","mofopolitics.com",,,,,,,False,
98327,"http://www.laissez-fairerepublic.com/#spider","laissez-fairerepublic.com",,,,,,,False,
98623,"http://www.jewsnews.co.il/#spider","jewsnews.co.il",,,"en","none",,,False,
98759,"http://www.teaparty.org/#spider","teaparty.org",,,,,,,False,
98913,"http://www.hngn.com/#spider","hngn.com",,,,,,,False,
98958,"http://conservatives4palin.com/#spider","conservatives4palin.com",,,,,,,False,
99988,"http://pittsburgh.cbslocal.com/#spider","pittsburgh.cbslocal.com","USA","US-PA","en",,"video_broadcast",,False,
100829,"http://www.lucianne.com/#spider","lucianne.com",,,,,,,False,
101454,"http://www.thefoxnation.com/#spider","Fox Nation",,,"en","United States",,,False,
104972,"http://sharylattkisson.com/#spider","sharylattkisson.com",,,,,,,False,
105100,"http://dailysignal.com/#spider","Daily Signal","USA",,"en","United States","digital_native",,False,
106146,"http://pamelageller.com/","pamelageller.com",,,"en","United States",,,False,
106169,"http://truthrevolt.org/","truthrevolt.org",,,,,,,False,
106213,"http://joeforamerica.com/","joeforamerica.com",,,,,,,False,
106252,"http://allenbwest.com/","allenbwest.com",,,,,,,False,
106285,"http://barbwire.com/","barbwire.com",,,,,,,False,
106407,"http://newobserveronline.com/","newobserveronline.com",,,"en","none",,,False,
106713,"http://elderstatement.com/","elderstatement.com",,,,,,,False,
106716,"https://grabien.com/","grabien.com",,,,,,,False,
106830,"http://libertyalliance.com/","libertyalliance.com",,,,,,,False,
109253,"http://youngcons.com/","youngcons.com",,,,,,,False,
109587,"http://wix.com/","wix.com",,,,,,,False,
109714,"http://israelvideonetwork.com/","israelvideonetwork.com",,,,,,,False,
110581,"http://dailysurge.com/","dailysurge.com",,,,,,,False,
110589,"http://commdiginews.com/","commdiginews.com",,,,,,,False,
112250,"http://downtrend.com/","downtrend.com",,,"en","United States",,,False,
112351,"http://thefederalistpapers.org/","thefederalistpapers.org",,,,,,,False,
112558,"http://lastresistance.com/","lastresistance.com",,,,,,,False,
112884,"http://eaglerising.com/","eaglerising.com",,,"en","United States",,,False,
112897,"http://madworldnews.com/","madworldnews.com",,,,,,,False,
113634,"http://conservativetribune.com/","conservativetribune.com",,,,,,,False,
113988,"http://dailystormer.com/","Daily Stormer",,,"en","United States",,,False,
114116,"http://progressivestoday.com/","progressivestoday.com",,,,,,,False,
117657,"http://p3nlhclust404.shr.prod.phx3.secureserver.net/","p3nlhclust404.shr.prod.phx3.secureserver.net",,,,,,,False,
118429,"http://wkrg.com/","wkrg.com","USA","US-AL","en",,"video_broadcast",,False,
119518,"http://social.newsinc.com/","social.newsinc.com",,,,,,,False,
122832,"http://watchmen-news.com/","watchmen-news.com",,,,,,,False,
123942,"http://refugeeresettlementwatch.wordpress.com/","refugeeresettlementwatch.wordpress.com",,,,,,,False,
126293,"http://trunews.com/","trunews.com",,,,,,,False,
127128,"http://gopthedailydose.com/","gopthedailydose.com",,,"en","United States",,,False,
127733,"http://oann.com/","oann.com","USA",,"en","none","video_broadcast",,False,
129203,"http://christianheadlines.com/","christianheadlines.com",,,,,,,False,
130197,"http://drrichswier.com/","drrichswier.com",,,,,,,False,
